Sample	Type	Genomic Location (hg19)	P-value (ChIPseeqer)	Score (ChIPseeqer)	Peak Width	RefSeq ID	Entrez ID	Gene Symbol	Relative To Gene (prom=-2.0/+1.0kb)	TSS Distance	Closest RefSeq ID	Closest Entrez ID	Closest Gene Symbol	Relative To Closest Gene (prom=-2.0/+1.0kb)	TSS Closest Distance	Closest End RefSeq ID	Closest End Entrez ID	Closest End Gene Symbol	Relative To Closest Gene End (prom=-2.0/+1.0kb)	End Closest Distance	#1 Closest RefSeq ID	#1 Closest Entrez ID	#1 Closest Gene Symbol	#1 TSS Closest Distance	#2 Closest RefSeq ID	#2 Closest Entrez ID	#2 Closest Gene Symbol	#2 TSS Closest Distance	#3 Closest RefSeq ID	#3 Closest Entrez ID	#3 Closest Gene Symbol	#3 TSS Closest Distance	#4 Closest RefSeq ID	#4 Closest Entrez ID	#4 Closest Gene Symbol	#4 TSS Closest Distance	#5 Closest RefSeq ID	#5 Closest Entrez ID	#5 Closest Gene Symbol	#5 TSS Closest Distance	miR Symbol	Relative To miR	miR Start Closest Distance	miR Start Distance	Centromere/Telomere	Simple Tandem Repeats	ENCODE blacklist	Giulia blacklist	TAD domains	Genes in same TAD domain	Gene in TAD	Closest gene in TAD	Overlaps TSS	Peaks per gene	Genomic Location	ENCODE blacklist GRCh38	Peaks Per Gene	Peak Relative To Gene (prom=-2/+1kb)	Peak TSS Distance	Peak Relative To Closest Gene (prom=-2/+1kb)	Peak TSS Closest Distance	Peak Relative To Closest Gene End (prom=-2/+1kb)	Peak End Closest Distance	Peak Relative To miR	Peak miR Start Closest Distance	Peak miR Start Distance
U2932-H3K27ACAM_Lib-5_LE047	ACAM	chr3:187455657-187464160	-134.0003	95.4882	8504	NM_001706	604	BCL6	intronic	3605	NM_001706	604	BCL6	intronic	3605.0	NR_036497	339929	LPP-AS2	intergenic	411968.0	NM_001706	604.0	BCL6	3605.0	NM_001004312	344892.0	RTP2	-39563.0	NR_034062	100131635.0	LOC100131635	39754.0	NM_001048	6750.0	SST	-71707.0	NM_022147	64108.0	RTP4	373740.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	5.0												
U2932-H3K27ACAM_Lib-5_LE047	ACAM	chr3:187464411-187469150	-147.24	105.1921	4740						NM_001706	604	BCL6	intergenic	-3267.0	NR_036497	339929	LPP-AS2	intergenic	405096.0	NM_001706	604.0	BCL6	-3267.0	NM_001004312	344892.0	RTP2	-46435.0	NR_034062	100131635.0	LOC100131635	46626.0	NM_001048	6750.0	SST	-78579.0	NM_022147	64108.0	RTP4	380612.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
TOLEDO-H3K27ACAM_Lib-2_LE076	ACAM	chr3:187461696-187461850	-17.6194	18.0941	155	NM_001706	604	BCL6	intronic	1740	NM_001706	604	BCL6	intronic	1740.0	NR_036497	339929	LPP-AS2	intergenic	410103.0	NM_001706	604.0	BCL6	1740.0	NM_001004312	344892.0	RTP2	-41428.0	NR_034062	100131635.0	LOC100131635	41619.0	NM_001048	6750.0	SST	-73572.0	NM_022147	64108.0	RTP4	375605.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		2.0												
TOLEDO-H3K27ACAM_Lib-2_LE076	ACAM	chr3:187462246-187463486	-32.0775	28.2968	1241	NM_001706	604	BCL6	promoter,intronic	647	NM_001706	604	BCL6	promoter,intronic	647.0	NR_036497	339929	LPP-AS2	intergenic	409010.0	NM_001706	604.0	BCL6	647.0	NM_001004312	344892.0	RTP2	-42521.0	NR_034062	100131635.0	LOC100131635	42712.0	NM_001048	6750.0	SST	-74665.0	NM_022147	64108.0	RTP4	376698.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		2.0												
TOLEDO-H3K27ACAM_Lib-2_LE076	ACAM	chr3:187466900-187467037	-18.0558	18.6216	138						NM_001706	604	BCL6	intergenic	-3455.0	NR_036497	339929	LPP-AS2	intergenic	404908.0	NM_001706	604.0	BCL6	-3455.0	NM_001004312	344892.0	RTP2	-46623.0	NR_034062	100131635.0	LOC100131635	46814.0	NM_001048	6750.0	SST	-78767.0	NM_022147	64108.0	RTP4	380800.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
TOLEDO-H3K27ACAM_Lib-2_LE076	ACAM	chr3:187467276-187467442	-21.6386	21.3396	167						NM_001706	604	BCL6	intergenic	-3846.0	NR_036497	339929	LPP-AS2	intergenic	404517.0	NM_001706	604.0	BCL6	-3846.0	NM_001004312	344892.0	RTP2	-47014.0	NR_034062	100131635.0	LOC100131635	47205.0	NM_001048	6750.0	SST	-79158.0	NM_022147	64108.0	RTP4	381191.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
TOLEDO-H3K27ACAM_Lib-2_LE076	ACAM	chr3:187467864-187468217	-18.0186	18.908	354						NM_001706	604	BCL6	intergenic	-4527.0	NR_036497	339929	LPP-AS2	intergenic	403836.0	NM_001706	604.0	BCL6	-4527.0	NM_001004312	344892.0	RTP2	-47695.0	NR_034062	100131635.0	LOC100131635	47886.0	NM_001048	6750.0	SST	-79839.0	NM_022147	64108.0	RTP4	381872.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
RIVA-H3K27ACDiag_Lib-2_LE016	Diag	chr3:187456152-187456634	-26.9158	25.1454	483	NM_001706	604	BCL6	intronic	7120	NM_001706	604	BCL6	intronic	7120.0	NR_036497	339929	LPP-AS2	intergenic	415483.0	NM_001706	604.0	BCL6	7120.0	NM_001004312	344892.0	RTP2	-36048.0	NR_034062	100131635.0	LOC100131635	36239.0	NM_001048	6750.0	SST	-68192.0	NM_022147	64108.0	RTP4	370225.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		2.0												
RIVA-H3K27ACDiag_Lib-2_LE016	Diag	chr3:187456870-187464192	-117.5932	80.0165	7323	NM_001706	604	BCL6	intronic	2982	NM_001706	604	BCL6	intronic	2982.0	NR_036497	339929	LPP-AS2	intergenic	411345.0	NM_001706	604.0	BCL6	2982.0	NM_001004312	344892.0	RTP2	-40186.0	NR_034062	100131635.0	LOC100131635	40377.0	NM_001048	6750.0	SST	-72330.0	NM_022147	64108.0	RTP4	374363.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	2.0												
RIVA-H3K27ACDiag_Lib-2_LE016	Diag	chr3:187464446-187468325	-106.9099	76.136	3880						NM_001706	604	BCL6	intergenic	-2872.0	NR_036497	339929	LPP-AS2	intergenic	405491.0	NM_001706	604.0	BCL6	-2872.0	NM_001004312	344892.0	RTP2	-46040.0	NR_034062	100131635.0	LOC100131635	46231.0	NM_001048	6750.0	SST	-78184.0	NM_022147	64108.0	RTP4	380217.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
RIVA-H3K27ACDiag_Lib-2_LE016	Diag	chr3:187468443-187469112	-82.7991	61.7355	670						NM_001706	604	BCL6	intergenic	-5264.0	NR_036497	339929	LPP-AS2	intergenic	403099.0	NM_001706	604.0	BCL6	-5264.0	NM_001004312	344892.0	RTP2	-48432.0	NR_034062	100131635.0	LOC100131635	48623.0	NM_001048	6750.0	SST	-80576.0	NM_022147	64108.0	RTP4	382609.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
RIVA-H3K27ACDiag_Lib-2_LE016	Diag	chr3:187469346-187469777	-29.3791	28.2586	432						NM_001706	604	BCL6	intergenic	-6048.0	NR_036497	339929	LPP-AS2	intergenic	402315.0	NM_001706	604.0	BCL6	-6048.0	NM_001004312	344892.0	RTP2	-49216.0	NR_034062	100131635.0	LOC100131635	49407.0	NM_001048	6750.0	SST	-81360.0	NM_022147	64108.0	RTP4	383393.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
RL-H3K27ACAM_Lib-5_LE044	ACAM	chr3:187453617-187453738	-16.1707	20.5471	122	NM_001130845	604	BCL6	promoter,intronic	608	NM_001134738	604	BCL6	promoter	-982.0	NR_036497	339929	LPP-AS2	intergenic	418199.0	NM_001134738	604.0	BCL6	-982.0	NM_001004312	344892.0	RTP2	-33332.0	NR_034062	100131635.0	LOC100131635	33523.0	NM_001048	6750.0	SST	-65476.0	NM_022147	64108.0	RTP4	367509.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		4.0												
RL-H3K27ACAM_Lib-5_LE044	ACAM	chr3:187453854-187454934	-31.0846	30.55	1081	NM_001130845	604	BCL6	promoter	-109	NM_001706	604	BCL6	intronic	9119.0	NR_036497	339929	LPP-AS2	intergenic	417482.0	NM_001706	604.0	BCL6	9119.0	NM_001004312	344892.0	RTP2	-34049.0	NR_034062	100131635.0	LOC100131635	34240.0	NM_001048	6750.0	SST	-66193.0	NM_022147	64108.0	RTP4	368226.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	4.0												
RL-H3K27ACAM_Lib-5_LE044	ACAM	chr3:187455207-187455443	-45.6072	42.5894	237	NM_001130845	604	BCL6	promoter	-1040	NM_001706	604	BCL6	intronic	8188.0	NR_036497	339929	LPP-AS2	intergenic	416551.0	NM_001706	604.0	BCL6	8188.0	NM_001004312	344892.0	RTP2	-34980.0	NR_034062	100131635.0	LOC100131635	35171.0	NM_001048	6750.0	SST	-67124.0	NM_022147	64108.0	RTP4	369157.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		4.0												
RL-H3K27ACAM_Lib-5_LE044	ACAM	chr3:187455600-187464256	-148.2049	103.4207	8657	NM_001706	604	BCL6	intronic	3585	NM_001706	604	BCL6	intronic	3585.0	NR_036497	339929	LPP-AS2	intergenic	411948.0	NM_001706	604.0	BCL6	3585.0	NM_001004312	344892.0	RTP2	-39583.0	NR_034062	100131635.0	LOC100131635	39774.0	NM_001048	6750.0	SST	-71727.0	NM_022147	64108.0	RTP4	373760.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	4.0												
RL-H3K27ACAM_Lib-5_LE044	ACAM	chr3:187464410-187469127	-135.1237	97.1171	4718						NM_001706	604	BCL6	intergenic	-3255.0	NR_036497	339929	LPP-AS2	intergenic	405108.0	NM_001706	604.0	BCL6	-3255.0	NM_001004312	344892.0	RTP2	-46423.0	NR_034062	100131635.0	LOC100131635	46614.0	NM_001048	6750.0	SST	-78567.0	NM_022147	64108.0	RTP4	380600.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
PFEIFFER-H3K27ACAM_Lib-1_LE006	ACAM	chr3:187452723-187452869	-17.6292	19.5541	147	NM_001134738	604	BCL6	promoter	-101	NM_001134738	604	BCL6	promoter	-101.0	NR_036497	339929	LPP-AS2	intergenic	419080.0	NM_001134738	604.0	BCL6	-101.0	NM_001004312	344892.0	RTP2	-32451.0	NR_034062	100131635.0	LOC100131635	32642.0	NM_001048	6750.0	SST	-64595.0	NM_022147	64108.0	RTP4	366628.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
PFEIFFER-H3K27ACAM_Lib-1_LE006	ACAM	chr3:187453128-187454447	-31.7306	28.4177	1320	NM_001130845	604	BCL6	promoter,intronic	498	NM_001134738	604	BCL6	promoter	-1092.0	NR_036497	339929	LPP-AS2	intergenic	418089.0	NM_001134738	604.0	BCL6	-1092.0	NM_001004312	344892.0	RTP2	-33442.0	NR_034062	100131635.0	LOC100131635	33633.0	NM_001048	6750.0	SST	-65586.0	NM_022147	64108.0	RTP4	367619.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	5.0												
PFEIFFER-H3K27ACAM_Lib-1_LE006	ACAM	chr3:187454605-187454969	-36.0751	29.8395	365	NM_001130845	604	BCL6	promoter	-502	NM_001706	604	BCL6	intronic	8726.0	NR_036497	339929	LPP-AS2	intergenic	417089.0	NM_001706	604.0	BCL6	8726.0	NM_001004312	344892.0	RTP2	-34442.0	NR_034062	100131635.0	LOC100131635	34633.0	NM_001048	6750.0	SST	-66586.0	NM_022147	64108.0	RTP4	368619.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
PFEIFFER-H3K27ACAM_Lib-1_LE006	ACAM	chr3:187455218-187455456	-43.3367	37.4111	239	NM_001130845	604	BCL6	promoter	-1052	NM_001706	604	BCL6	intronic	8176.0	NR_036497	339929	LPP-AS2	intergenic	416539.0	NM_001706	604.0	BCL6	8176.0	NM_001004312	344892.0	RTP2	-34992.0	NR_034062	100131635.0	LOC100131635	35183.0	NM_001048	6750.0	SST	-67136.0	NM_022147	64108.0	RTP4	369169.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
PFEIFFER-H3K27ACAM_Lib-1_LE006	ACAM	chr3:187455641-187464221	-125.8455	84.5849	8581	NM_001706	604	BCL6	intronic	3582	NM_001706	604	BCL6	intronic	3582.0	NR_036497	339929	LPP-AS2	intergenic	411945.0	NM_001706	604.0	BCL6	3582.0	NM_001004312	344892.0	RTP2	-39586.0	NR_034062	100131635.0	LOC100131635	39777.0	NM_001048	6750.0	SST	-71730.0	NM_022147	64108.0	RTP4	373763.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	5.0												
PFEIFFER-H3K27ACAM_Lib-1_LE006	ACAM	chr3:187464415-187469016	-106.8263	76.5575	4602						NM_001706	604	BCL6	intergenic	-3202.0	NR_036497	339929	LPP-AS2	intergenic	405161.0	NM_001706	604.0	BCL6	-3202.0	NM_001004312	344892.0	RTP2	-46370.0	NR_034062	100131635.0	LOC100131635	46561.0	NM_001048	6750.0	SST	-78514.0	NM_022147	64108.0	RTP4	380547.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
SUDHL6_H3K27ACDiag_EP006	Diag	chr3:187452346-187452735	-17.7865	19.8981	390	NM_001134738	604	BCL6	promoter,intronic	155	NM_001134738	604	BCL6	promoter,intronic	155.0	NR_036497	339929	LPP-AS2	intergenic	419336.0	NM_001134738	604.0	BCL6	155.0	NM_001004312	344892.0	RTP2	-32195.0	NR_034062	100131635.0	LOC100131635	32386.0	NM_001048	6750.0	SST	-64339.0	NM_022147	64108.0	RTP4	366372.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	2.0												
SUDHL6_H3K27ACDiag_EP006	Diag	chr3:187452958-187464256	-160.1224	101.1708	11299	NM_001706	604	BCL6	intronic	4906	NM_001706	604	BCL6	intronic	4906.0	NR_036497	339929	LPP-AS2	intergenic	413269.0	NM_001706	604.0	BCL6	4906.0	NM_001004312	344892.0	RTP2	-38262.0	NR_034062	100131635.0	LOC100131635	38453.0	NM_001048	6750.0	SST	-70406.0	NM_022147	64108.0	RTP4	372439.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	2.0												
SUDHL6_H3K27ACDiag_EP006	Diag	chr3:187464417-187469057	-121.5929	82.3909	4641						NM_001706	604	BCL6	intergenic	-3224.0	NR_036497	339929	LPP-AS2	intergenic	405139.0	NM_001706	604.0	BCL6	-3224.0	NM_001004312	344892.0	RTP2	-46392.0	NR_034062	100131635.0	LOC100131635	46583.0	NM_001048	6750.0	SST	-78536.0	NM_022147	64108.0	RTP4	380569.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
HBL1-H3K27ACAM_Lib-5_LE040	ACAM	chr3:187455315-187455435	-21.2747	22.0261	121	NM_001130845	604	BCL6	promoter	-1090	NM_001706	604	BCL6	intronic	8138.0	NR_036497	339929	LPP-AS2	intergenic	416501.0	NM_001706	604.0	BCL6	8138.0	NM_001004312	344892.0	RTP2	-35030.0	NR_034062	100131635.0	LOC100131635	35221.0	NM_001048	6750.0	SST	-67174.0	NM_022147	64108.0	RTP4	369207.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		7.0												
HBL1-H3K27ACAM_Lib-5_LE040	ACAM	chr3:187455656-187456742	-54.9872	47.0291	1087	NM_001130845	604	BCL6	promoter	-1914	NM_001706	604	BCL6	intronic	7314.0	NR_036497	339929	LPP-AS2	intergenic	415677.0	NM_001706	604.0	BCL6	7314.0	NM_001004312	344892.0	RTP2	-35854.0	NR_034062	100131635.0	LOC100131635	36045.0	NM_001048	6750.0	SST	-67998.0	NM_022147	64108.0	RTP4	370031.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		7.0												
HBL1-H3K27ACAM_Lib-5_LE040	ACAM	chr3:187456892-187460747	-105.1979	78.1042	3856	NM_001706	604	BCL6	intronic	4694	NM_001706	604	BCL6	intronic	4694.0	NR_036497	339929	LPP-AS2	intergenic	413057.0	NM_001706	604.0	BCL6	4694.0	NM_001004312	344892.0	RTP2	-38474.0	NR_034062	100131635.0	LOC100131635	38665.0	NM_001048	6750.0	SST	-70618.0	NM_022147	64108.0	RTP4	372651.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		7.0												
HBL1-H3K27ACAM_Lib-5_LE040	ACAM	chr3:187460853-187461033	-32.2723	33.5043	181	NM_001706	604	BCL6	intronic	2570	NM_001706	604	BCL6	intronic	2570.0	NR_036497	339929	LPP-AS2	intergenic	410933.0	NM_001706	604.0	BCL6	2570.0	NM_001004312	344892.0	RTP2	-40598.0	NR_034062	100131635.0	LOC100131635	40789.0	NM_001048	6750.0	SST	-72742.0	NM_022147	64108.0	RTP4	374775.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		7.0												
HBL1-H3K27ACAM_Lib-5_LE040	ACAM	chr3:187461156-187461480	-30.965	31.0092	325	NM_001706	604	BCL6	intronic	2195	NM_001706	604	BCL6	intronic	2195.0	NR_036497	339929	LPP-AS2	intergenic	410558.0	NM_001706	604.0	BCL6	2195.0	NM_001004312	344892.0	RTP2	-40973.0	NR_034062	100131635.0	LOC100131635	41164.0	NM_001048	6750.0	SST	-73117.0	NM_022147	64108.0	RTP4	375150.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		7.0												
HBL1-H3K27ACAM_Lib-5_LE040	ACAM	chr3:187461589-187462051	-45.3735	41.4554	463	NM_001706	604	BCL6	intronic	1693	NM_001706	604	BCL6	intronic	1693.0	NR_036497	339929	LPP-AS2	intergenic	410056.0	NM_001706	604.0	BCL6	1693.0	NM_001004312	344892.0	RTP2	-41475.0	NR_034062	100131635.0	LOC100131635	41666.0	NM_001048	6750.0	SST	-73619.0	NM_022147	64108.0	RTP4	375652.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		7.0												
HBL1-H3K27ACAM_Lib-5_LE040	ACAM	chr3:187462236-187463546	-41.4072	38.0263	1311	NM_001706	604	BCL6	promoter,intronic	622	NM_001706	604	BCL6	promoter,intronic	622.0	NR_036497	339929	LPP-AS2	intergenic	408985.0	NM_001706	604.0	BCL6	622.0	NM_001004312	344892.0	RTP2	-42546.0	NR_034062	100131635.0	LOC100131635	42737.0	NM_001048	6750.0	SST	-74690.0	NM_022147	64108.0	RTP4	376723.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	7.0												
HBL1-H3K27ACAM_Lib-5_LE040	ACAM	chr3:187466923-187467210	-17.7276	20.5584	288						NM_001706	604	BCL6	intergenic	-3553.0	NR_036497	339929	LPP-AS2	intergenic	404810.0	NM_001706	604.0	BCL6	-3553.0	NM_001004312	344892.0	RTP2	-46721.0	NR_034062	100131635.0	LOC100131635	46912.0	NM_001048	6750.0	SST	-78865.0	NM_022147	64108.0	RTP4	380898.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
